name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
愛結び,開幕宣言,Novelbright,2021-04-26,317306,47,5,1,0.607,0.892,0.384,0,0.0811,-5.693,0.0307,141.846,4,0.483,winter
拝啓、親愛なる君へ,「EN.」,Novelbright,2019-09-04,247306,44,4,1,0.507,0.109,0.938,0,0.508,-2.888,0.0461,95.056,4,0.539,winter
ハミングバード,開幕宣言,Novelbright,2021-04-26,281000,39,11,0,0.403,0.0967,0.898,0,0.0875,-1.896,0.0605,139.937,4,0.364,winter
開幕宣言,開幕宣言,Novelbright,2021-04-26,279773,52,6,1,0.455,0.0393,0.966,0,0.104,-1.17,0.0583,134.959,4,0.572,winter
seeker,seeker,Novelbright,2021-10-25,230080,47,2,1,0.252,0.0892,0.954,0.0000962,0.137,-1.784,0.148,185.235,4,0.339,winter
天色,the meaning of life,yama,2021-08-30,240133,45,4,1,0.589,0.6,0.587,0,0.193,-3.981,0.0367,90.023,4,0.474,winter
双葉,双葉,Aimyon,2022-03-24,277223,57,5,1,0.6,0.0387,0.794,0.00000502,0.414,-3.322,0.0323,111.984,4,0.664,winter
ニュー・マイ・ノーマル,ニュー・マイ・ノーマル,Mrs. GREEN APPLE,2022-03-18,244338,62,1,1,0.404,0.0032,0.832,0,0.0805,-2.87,0.0541,172.98,4,0.603,winter
レンズ,レンズ,Lilas Ikuta,2022-06-14,238536,63,2,1,0.539,0.387,0.435,0,0.182,-5.455,0.0428,163.986,4,0.334,winter
素晴らしき人生,素晴らしき人生,HIRAIDAI,2021-08-08,215046,46,2,1,0.744,0.254,0.694,0,0.117,-4.719,0.0313,122.982,4,0.643,winter
3636,3636,Aimyon,2022-07-29,251720,58,10,1,0.579,0.702,0.612,0.00195,0.254,-5.088,0.0266,155.921,4,0.623,winter
ダンスホール,Unity,Mrs. GREEN APPLE,2022-07-06,199173,56,11,0,0.727,0.0253,0.725,0,0.0667,-3.862,0.0461,109.976,4,0.803,winter
左右盲,左右盲,ヨルシカ,2022-07-25,267103,66,2,1,0.675,0.446,0.391,0,0.37,-7.701,0.0524,151.778,4,0.564,winter
たましいの居場所,たましいの居場所,Macaroni Empitsu,2022-06-17,201535,62,0,1,0.643,0.223,0.827,0,0.0848,-4.531,0.0357,103.434,4,0.731,winter
Greatest Journey,Greatest Journey,HIRAIDAI,2022-08-08,178864,60,6,1,0.661,0.255,0.824,0,0.37,-4.412,0.0681,154.955,4,0.768,winter
僕らまた,僕らまた,SG,2021-04-04,197307,66,10,1,0.679,0.713,0.298,0,0.0917,-13.374,0.168,77.91,4,0.698,winter
怪盗,怪盗,back number,2021-05-24,196226,65,7,1,0.636,0.407,0.847,0,0.295,-2.093,0.037,114.028,4,0.8,winter
歌うたいのバラッド,Because,Kazuyoshi Saito,1997-12-26,395733,59,2,1,0.554,0.0662,0.483,0,0.118,-8.116,0.0231,75.042,4,0.445,winter
日曜日,blues,back number,2012-11-21,224520,51,0,1,0.407,0.0498,0.591,0,0.403,-3.783,0.0399,200.308,4,0.612,winter
父母唄,塩、コショウ,GReeeeN,2009-01-01,303880,39,7,1,0.657,0.142,0.429,0.00000787,0.0864,-8.107,0.0267,90.05,4,0.428,winter
道,EXILE EVOLUTION,EXILE,2007-03-07,279200,54,2,1,0.478,0.00209,0.592,0,0.245,-5.975,0.0265,139.607,4,0.271,winter
全力少年,空創クリップ,Sukima Switch,2005-07-20,272746,65,2,1,0.639,0.25,0.79,0,0.299,-4.156,0.0263,133.948,4,0.733,winter
ビリーヴ,縁,GReeeeN,2016-09-14,290160,44,10,1,0.656,0.347,0.594,0,0.349,-5.243,0.0324,81.012,4,0.485,winter
始まりの唄,縁,GReeeeN,2016-09-14,303106,42,2,1,0.461,0.325,0.687,0,0.277,-3.666,0.026,165.873,4,0.645,winter
時よ,YELLOW DANCER,Gen Hoshino,2015-12-02,255666,49,5,1,0.533,0.0224,0.736,0,0.361,-7.342,0.0539,169.974,4,0.844,winter
魔女と僕,ハッピーエンド,back number,2016-11-16,242546,49,9,1,0.502,0.00205,0.776,0,0.116,-3.988,0.0636,109.02,4,0.404,winter
ラブレター,ファンキーモンキーヘ?イヒ?ース? 4,FUNKY MONKEY BABYS,2011-12-21,342680,41,8,1,0.668,0.215,0.755,0,0.132,-4.99,0.0261,90.998,4,0.689,winter
君の恋人になったら,ハッピーエンド,back number,2016-11-16,244066,62,5,1,0.417,0.00166,0.886,0,0.125,-2.06,0.0655,140.075,4,0.393,winter
海のリビング,海のリビング,鈴木鈴木,2021-08-05,223600,62,10,0,0.652,0.0905,0.846,0,0.242,-4.005,0.0374,97.998,4,0.762,winter
SUN,YELLOW DANCER,Gen Hoshino,2015-12-02,241466,58,1,1,0.782,0.021,0.684,0,0.125,-5.774,0.0398,108.171,4,0.858,winter
題名のない今日,Life Goes On,HIRAIDAI,2021-02-10,193709,64,11,1,0.707,0.2,0.479,0,0.384,-6.088,0.0328,87.012,4,0.633,winter
風のゆくえ,ウタの歌 ONE PIECE FILM RED,Ado,2022-08-09,272466,75,1,0,0.441,0.159,0.717,0,0.125,-3.979,0.0359,139.987,4,0.233,winter
世界のつづき,ウタの歌 ONE PIECE FILM RED,Ado,2022-08-09,287986,74,9,1,0.368,0.406,0.327,0,0.103,-7.331,0.029,75.209,4,0.21,winter
ばかになっちゃったのかな,PLAY(Special Edition),Masaki Suda,2018-03-21,308360,48,9,1,0.565,0.0273,0.616,0,0.136,-4.535,0.0255,81.998,4,0.512,winter
分かってないよ,ワンス・アポン・ア・リバイバル,WurtS,2021-12-01,208937,56,2,1,0.431,0.000266,0.929,0.000023,0.344,-3.775,0.0696,149.935,4,0.596,winter
花束のかわりにメロディーを,PROUD,Shota Shimizu,2016-03-30,309440,64,8,1,0.42,0.0784,0.483,0.0000105,0.276,-5.345,0.0291,129.808,4,0.277,winter
炎と森のカーニバル,Tree,SEKAI NO OWARI,2015-01-14,298040,53,9,1,0.642,0.00285,0.879,0.0213,0.143,-5.205,0.0278,115.996,4,0.616,winter
RAIN,RAIN,SEKAI NO OWARI,2017-06-23,306985,48,8,1,0.526,0.171,0.758,0,0.304,-3.732,0.0256,97.954,4,0.482,winter
MAGIC,Dragon Night,SEKAI NO OWARI,2014-10-15,278825,55,7,1,0.364,0.265,0.835,0.00138,0.186,-3.709,0.0404,174.97,4,0.639,winter
Bedroom Talk,Editorial,Official HIGE DANdism,2021-08-18,201426,49,11,1,0.566,0.26,0.646,0,0.171,-8.639,0.219,74.622,4,0.622,winter
街路、ライトの灯りだけ,ガールズブルー・ハッピーサッド,Sangatsu no Phantasia,2019-03-13,245560,34,5,1,0.632,0.00339,0.799,0,0.0987,-3.894,0.0315,135.023,4,0.917,winter
まっしろ,まっしろ,Vickeblanka,2018-10-17,235333,29,10,1,0.484,0.47,0.473,0,0.13,-7.532,0.0258,78.963,4,0.222,winter
Snow Men,YELLOW DANCER,Gen Hoshino,2015-12-02,274000,41,9,1,0.843,0.216,0.331,0.0000046,0.0426,-8.393,0.0516,87.411,4,0.731,winter
会いたいな,会いたいな,手がクリームパン,2021-12-29,165205,60,4,1,0.549,0.953,0.283,0,0.133,-8.183,0.0485,145.767,4,0.467,winter
冬夜のマジック,冬夜のマジック,indigo la End,2017-12-03,256789,33,8,0,0.549,0.0207,0.926,0.0000643,0.338,-2.1,0.0503,142.009,4,0.503,winter
缶詰,THE VIRGINISM,ユレニワ,2018-10-30,232623,7,5,1,0.577,0.144,0.758,0.0000017,0.0795,-3.109,0.0334,134.047,4,0.742,winter
夜にとけて,makuake,DENIMS,2019-06-05,285239,21,7,1,0.523,0.00208,0.458,0.000043,0.0908,-6.876,0.0341,172.073,4,0.254,winter
snow jam,swipe sheep,Rin音,2020-06-10,185378,59,1,1,0.583,0.185,0.627,0,0.159,-5.842,0.201,172.016,4,0.805,winter
常夜燈,常夜燈,PEOPLE 1,2020-07-28,264719,48,10,1,0.811,0.491,0.383,0.00013,0.111,-7.335,0.0635,98.997,4,0.619,winter
Good mood,Good mood,内田雄馬,2022-02-09,258135,37,6,1,0.671,0.725,0.539,0,0.12,-7.734,0.0243,101.961,4,0.534,winter
冬のあとがき,WHITE,Ibe CALLER,2020-11-25,279333,37,1,1,0.509,0.485,0.62,0.00000129,0.108,-4.656,0.0317,75.015,4,0.463,winter
真夜中のダンス,Family,BBHF,2019-11-13,270739,22,1,1,0.468,0.376,0.692,0,0.137,-3.034,0.0671,177.134,4,0.657,winter
踊り子,踊り子,Vaundy,2021-11-17,230109,73,7,1,0.718,0.845,0.475,0.801,0.105,-11.469,0.0611,157.032,4,0.678,winter
ネオンを消して,the youth night,chilldspot,2020-11-25,203846,46,10,1,0.531,0.601,0.424,0.00000256,0.366,-9.026,0.0955,140.114,4,0.266,winter
ナイトオンザプラネット,夜にしがみついて、朝で溶かして,Creep Hyp,2021-12-08,269666,56,4,1,0.723,0.361,0.578,0.000673,0.0899,-7.799,0.0374,176.09,4,0.659,winter
バイバイ - DEMO ver.,バイバイ (DEMO ver.),礼賛,2022-01-24,210000,31,1,0,0.711,0.262,0.729,0,0.634,-7.007,0.0299,106.958,4,0.742,winter
lost and found,lost and found,millennium parade,2019-12-06,183077,22,7,0,0.589,0.0363,0.939,0.000249,0.0559,-6.094,0.051,140.914,4,0.218,winter
しろくならない,しろくならない,Cody・Lee(李),2021-12-24,273784,18,10,1,0.498,0.0276,0.726,0.00212,0.0906,-5.91,0.0298,154.99,4,0.446,winter
夜になって,夜になって,にしな,2021-10-13,248640,31,1,0,0.438,0.0103,0.681,0,0.116,-7.837,0.0426,157.784,4,0.522,winter
化粧と、,化粧と、,whaledontsleep,2021-02-18,242758,29,11,1,0.752,0.575,0.576,0.0000494,0.0917,-9.442,0.137,87.006,4,0.418,winter
望み,望み,odol,2022-01-26,210766,28,1,1,0.65,0.464,0.626,0.0214,0.127,-6.168,0.029,120.992,4,0.554,winter
流星群,Butterflies,BUMP OF CHICKEN,2016-02-10,407640,32,11,1,0.529,0.102,0.408,0,0.13,-9.441,0.0253,144.064,4,0.211,winter
fotia,Jiu,THE BINARY,2020-06-15,251250,16,6,1,0.559,0.108,0.345,0.0000156,0.243,-9.744,0.0338,160.074,4,0.373,winter
会いたいわ,life ep,iri,2017-11-22,268320,50,9,1,0.744,0.437,0.557,0.00000225,0.0578,-4.776,0.0971,144.006,4,0.575,winter
雪の降る街,"BEST SELECTION ""blanc""",Aimer,2017-05-03,245400,28,1,1,0.449,0.0402,0.704,0,0.269,-5.249,0.0291,168.01,4,0.67,winter
花,花,Motohiro Hata,2018-10-26,279800,30,2,1,0.623,0.732,0.26,0,0.0829,-11.208,0.0285,80.006,4,0.283,winter
灯り,灯り,Straightener,2017-11-15,268573,29,7,1,0.451,0.115,0.605,0,0.154,-4.916,0.0309,97.982,3,0.345,winter
Mr. HOBBYLESS,花,Motohiro Hata,2018-10-26,256320,12,9,1,0.717,0.268,0.155,0,0.0785,-13.396,0.0349,105.046,4,0.549,winter
朝が来る前に,Documentary,Motohiro Hata,2010-10-06,370053,41,8,1,0.446,0.222,0.432,0.0000104,0.0982,-7.109,0.0265,141.95,4,0.353,winter
It's Over,Two Way Monologue,Sondre Lerche,2004-02-09,191800,14,2,1,0.439,0.92,0.313,0.0176,0.106,-9.841,0.0269,87.544,4,0.314,winter
From The Morning,Pink Moon,Nick Drake,1972-02-25,152040,0,0,1,0.639,0.864,0.166,0.0752,0.115,-19.269,0.0446,109.227,4,0.398,winter
One Last Song,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,192922,61,1,1,0.672,0.367,0.53,0,0.321,-6.43,0.0284,103.326,3,0.485,winter
River,Blue,Joni Mitchell,1971-06-22,245040,1,0,1,0.405,0.979,0.152,0.0000907,0.104,-13.901,0.0395,61.34,4,0.383,winter
Fantastic,Hamel,Wouter Hamel,2007-04-06,213400,16,9,0,0.822,0.603,0.483,0.00000815,0.284,-10.347,0.115,130.576,4,0.72,winter
Christmas Song,"Salt, Sun And Time",Bruce Cockburn,1974-01-01,233466,0,8,0,0.369,0.795,0.275,0.034,0.108,-17.359,0.0292,104.809,3,0.467,winter
"Hard Times, Come Again No More",Shot Through The Heart,Jennifer Warnes,1979-03-03,216120,16,10,1,0.377,0.977,0.00997,0,0.106,-16.723,0.045,172.118,3,0.254,winter
"Yester-Me, Yester-You, Yesterday",My Cherie Amour,Stevie Wonder,1969-08-01,185293,53,6,1,0.604,0.0311,0.357,0,0.0927,-11.419,0.0269,100.721,4,0.638,winter
idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-12-22,203569,81,7,1,0.483,0.737,0.412,0,0.116,-8.461,0.0402,170.163,3,0.247,winter
An Old Fashioned Love Song,Just An Old Fashioned Love Song,Paul Williams,1971,191293,42,10,1,0.387,0.486,0.532,0.00000354,0.0901,-7.6,0.0443,94.237,4,0.594,winter
What This World Is Coming To (feat. Beck),Grand Romantic,Nate Ruess,2015-06-12,242813,32,2,1,0.602,0.0897,0.681,0.00000279,0.198,-4.157,0.0397,154.087,4,0.343,winter
Winter Fields,The Haunted Man,Bat For Lashes,2012-10-15,222934,21,9,0,0.453,0.445,0.503,0.000168,0.294,-9.333,0.0352,119.987,4,0.159,winter
Goodbye England (Covered In Snow),I Speak Because I Can,Laura Marling,2010-01-01,225166,39,2,1,0.376,0.67,0.237,0.00314,0.124,-12.101,0.0343,94.228,3,0.338,winter
Cold Water,O,Damien Rice,2003-03-24,299400,43,0,1,0.297,0.876,0.169,0.152,0.0856,-16.369,0.0361,119.642,4,0.0886,winter
This Christmas,A Donny Hathaway Collection,Donny Hathaway,1990-04-03,231173,52,5,1,0.634,0.292,0.645,0,0.246,-9.2,0.0376,93.047,4,0.677,winter
by her feat. 茂千代,Salve,KID FRESINO,2017-01-23,237533,0,7,1,0.682,0.766,0.305,0.0735,0.0879,-8.843,0.0958,86.604,4,0.273,winter
現実 Feelin' on my mind,VVORLD,VaVa,2019-02-20,216592,0,7,1,0.742,0.273,0.524,0,0.204,-8.127,0.0315,125.066,4,0.615,winter
HOT COFFEE,STUDIO 韻シスト,IN-SIST,2017-05-24,282600,43,6,1,0.705,0.461,0.755,0.000022,0.118,-6.553,0.036,94.991,4,0.456,winter
Scent of a Woman,KANDYTOWN,KANDYTOWN,2016-11-02,253081,38,1,0,0.552,0.521,0.807,0,0.231,-8.797,0.327,86.54,4,0.495,winter
ロマンチック,OZBUM ~A:UN~,OZROSAURUS,2012-03-30,293746,26,10,0,0.847,0.123,0.756,0,0.0495,-5.876,0.141,90.03,4,0.826,winter
WAVY,ZIP ROCK STAR,HENTAI SHINSHI CLUB,2017-11-20,228057,0,6,1,0.675,0.0671,0.762,0,0.0541,-7.01,0.0689,96.94,4,0.784,winter
Got It All,No Love Lost (Deluxe),Blxst,2020-12-04,159130,59,0,0,0.605,0.357,0.583,0,0.314,-5.068,0.294,92.713,4,0.534,winter
Overrated,No Love Lost,Blxst,2020-09-04,146938,66,1,1,0.842,0.625,0.545,0.00164,0.103,-5.993,0.172,97.897,4,0.466,winter
Shawty,THE MESSAGE Ⅲ,MC Tyson,2020-12-18,240000,35,2,1,0.535,0.288,0.816,0,0.168,-2.907,0.0778,139.961,4,0.738,winter
was good day - Remix,was good day (Remix),罰当,2018-08-30,193392,45,9,1,0.748,0.209,0.702,0,0.0526,-4.312,0.0452,91.98,4,0.432,winter
頭悪い天才 feat. BASI,SOLIPSISM,VIGORMAN,2019-08-30,222759,37,1,1,0.687,0.238,0.62,0,0.23,-6.664,0.0364,88.03,4,0.575,winter
Rainy days,DAWN,AK-69,2016-11-23,224293,45,0,0,0.642,0.171,0.839,0,0.825,-4.805,0.131,86.015,4,0.546,winter
City Lights,Various,Shurkn Pap,2018-11-14,242045,9,6,1,0.448,0.601,0.519,0.0142,0.0764,-8.945,0.0904,127.472,4,0.237,winter
ロンリーナイト feat. EINSHTEIN,#シモタクナウ,Shimotaku,2015-07-22,239866,10,0,1,0.636,0.579,0.85,0.0000088,0.115,-4.183,0.0748,87.967,4,0.579,winter
"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,2011-10-11,207333,79,0,1,0.715,0.0525,0.655,0,0.115,-6.425,0.137,95.078,4,0.531,winter
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,1,5,1,0.58,0.447,0.653,0,0.111,-3.818,0.0745,150.231,4,0.175,winter
Hollywood's Bleeding,Hollywood's Bleeding,Post Malone,2019-09-06,156253,0,4,0,0.404,0.331,0.645,0,0.104,-3.221,0.0479,130.215,4,0.158,winter
Empty,Death Race For Love,Juice WRLD,2019-03-08,248431,6,0,1,0.745,0.0758,0.561,0,0.133,-4.869,0.0807,77.557,4,0.449,winter
The Return,Merry Christmas Lil Mama: The Gift That Keeps On Giving,Chance the Rapper,2020-12-23,137808,33,7,1,0.822,0.303,0.63,0,0.108,-9.316,0.445,76.958,4,0.647,winter
Doggy Dogg Christmas,Doggy Dogg Christmas,Snoop Dogg,2020-11-27,172800,29,1,1,0.756,0.143,0.781,0,0.335,-5.451,0.137,99.948,4,0.495,winter
K For Christmas,K For Christmas,Lil Mosey,2018-12-07,102161,40,2,1,0.707,0.234,0.53,0.0044,0.112,-9.471,0.0789,189.008,4,0.471,winter
Running Over (feat. Lil Dicky),Changes,Justin Bieber,2020-02-14,179626,56,11,1,0.774,0.438,0.603,0.0000437,0.0869,-7.319,0.0591,149.982,4,0.977,winter
Be Alone,No Love Lost,Blxst,2020-09-04,154105,65,8,0,0.606,0.83,0.617,0.000727,0.166,-5.123,0.427,93.169,4,0.685,winter
Chosen (feat. Ty Dolla $ign),No Love Lost (Deluxe),Blxst,2020-12-04,161684,78,2,1,0.571,0.336,0.767,0,0.0809,-5.16,0.287,93.421,4,0.605,winter
NICE,LOVEBUM,BASI,2017-04-05,273240,41,10,1,0.479,0.14,0.581,0,0.367,-6.61,0.0912,177.967,4,0.315,winter
Feel,THE FIRST,DJ CHARI,2018-04-25,249253,39,4,0,0.716,0.00876,0.818,0.00586,0.616,-2.286,0.0332,124.976,4,0.308,winter
24,2nd Childhood,Kojoe,2018-08-22,179453,30,2,1,0.642,0.36,0.756,0,0.389,-8.568,0.359,137.786,4,0.612,winter
Rain Woman,Rain Woman,\ellow Bucks,2019-06-29,210080,38,8,1,0.698,0.0323,0.769,0.0000403,0.0934,-5.416,0.0959,75.017,4,0.591,winter
STRAND (feat. KEIJU),STRAND (feat. KEIJU),JJJ,2020-11-11,213373,43,2,0,0.661,0.066,0.642,0.0000206,0.605,-9.393,0.43,81.323,4,0.837,winter
Learn (feat. PARISA),Late Night,Yo-Sea,2020-01-29,197186,39,4,0,0.777,0.0302,0.541,0.00000263,0.0669,-7.21,0.0302,97.481,4,0.595,winter
Tears,Tears,KEIJU,2020-12-25,174798,48,11,0,0.612,0.103,0.677,0,0.384,-6.502,0.267,160.047,4,0.523,winter
Sound's Deli,Sound's Deli,Sound's Deli,2020-04-11,197369,36,8,1,0.673,0.322,0.691,0,0.484,-5.955,0.168,151.091,4,0.522,winter
Lycoris Sprengeri -紫狐の剃刀-,道 -TAO- (Remasterd Edition),tubakiii,2020-08-19,273130,41,6,1,0.59,0.0367,0.721,0,0.116,-8.173,0.203,90.017,4,0.758,winter
Chevy,Make U Dirty,MUD,2017-07-26,197028,37,6,1,0.793,0.334,0.713,0,0.405,-4.698,0.309,152.031,4,0.793,winter
Baby,Pretty Jones,RYKEY,2015-06-03,253893,39,8,1,0.702,0.317,0.854,0,0.159,-5.148,0.162,116.041,4,0.551,winter
Ain't nothing,Ain't nothing,TaeyoungBoy,2018-09-19,265429,44,1,1,0.799,0.493,0.376,0.000299,0.184,-13.14,0.0476,104.996,4,0.228,winter
BeCool,taerutOKI,Chouji,2020-03-28,174000,34,7,1,0.688,0.396,0.662,0.0113,0.117,-7.97,0.364,89.906,4,0.654,winter
Talking,BEEF&CHICKEN,RYKEY,2020-05-05,158253,35,1,1,0.475,0.127,0.836,0,0.0767,-6.65,0.328,80.081,4,0.711,winter
"Sometimes Win, Sometimes Lose - 映画「ただ悪より救いたまえ」イメージソング","Sometimes Win, Sometimes Lose (映画「ただ悪より救いたまえ」イメージソング)",Jin Dogg,2021-12-17,209074,9,2,1,0.663,0.453,0.603,0.0000433,0.103,-10.112,0.116,140.061,4,0.255,winter
Mood Blue,Mood Blue,IO,2017-04-19,123331,17,8,1,0.251,0.494,0.648,0,0.0752,-8.777,0.21,163.079,4,0.449,winter
Prestige,Mood Blue,IO,2017-04-19,189311,14,2,1,0.599,0.0043,0.676,0,0.129,-5.955,0.151,86.598,4,0.544,winter
This Time,Mood Blue,IO,2017-04-19,240206,19,1,1,0.643,0.0478,0.731,0.00000199,0.248,-4.531,0.0773,84.015,4,0.547,winter
First Things First,juzzy 92',Young Juju,2016-11-23,188500,38,8,0,0.651,0.643,0.716,0,0.14,-9.646,0.393,78.426,4,0.355,winter
Morning Glow,猫盤,604,2019-07-31,175506,46,2,1,0.595,0.2,0.677,0,0.733,-7.718,0.0402,89.943,4,0.962,winter
BABY,PEDAL,FARMHOUSE,2018-03-20,202581,36,10,0,0.892,0.0426,0.656,0,0.0901,-6.528,0.032,124.047,4,0.776,winter
Girl Queen,Girl Queen,C.O.S.A.,2017-07-05,231000,38,8,1,0.562,0.735,0.749,0,0.137,-3.364,0.268,83.908,4,0.653,winter
CRY NOW SMILE LATER,CRY NOW SMILE LATER,RYKEY,2021-11-22,231760,47,7,1,0.617,0.0335,0.831,0,0.145,-4.882,0.218,88.015,4,0.771,winter
"Theme From New York, New York","Trilogy: Past, Present & Future",Frank Sinatra,1980,206066,0,2,1,0.442,0.267,0.405,0,0.107,-11.085,0.03,107.731,4,0.56,winter
Sour Picture starring jjj prod.Febb,FL$8KS,Fla$hbacks,2013,192053,40,1,1,0.666,0.317,0.887,0,0.083,-4.083,0.253,90.303,4,0.707,winter
Paper Chase,KANDYTOWN,KANDYTOWN,2016-11-02,259430,31,1,0,0.694,0.158,0.749,0,0.247,-6.689,0.405,155.975,4,0.65,winter
Make so happy,BES ILL LOUNGE Part 3 - Mixed by I-DeA,BES,2020-11-18,158100,28,9,1,0.572,0.273,0.918,0,0.199,-3.805,0.305,85.018,4,0.669,winter
JUSTICE,JUSTICE,RYKEY,2020-07-01,239913,34,11,0,0.593,0.116,0.741,0,0.205,-5.958,0.28,83.832,4,0.406,winter
Close to you feat. PUNPEE (Prod by C.O.S.A.),Somewhere,C.O.S.A.,2016-07-20,236125,41,0,0,0.708,0.52,0.425,0,0.118,-5.903,0.257,101.668,4,0.672,winter
One Right Now (with The Weeknd),One Right Now,Post Malone,2021-11-05,193506,81,1,1,0.687,0.0361,0.781,0,0.0755,-4.806,0.053,97.014,4,0.688,winter
More Than Friends,More Than Friends,24kGoldn,2021-12-17,174645,61,7,1,0.592,0.0693,0.863,0,0.0835,-4.974,0.363,171.971,4,0.716,winter
Smokin Out The Window,Smokin Out The Window,Bruno Mars,2021-11-05,197442,21,2,1,0.627,0.0558,0.618,0,0.351,-8.529,0.0437,82.03,4,0.848,winter
Second Emotion (feat. Travis Scott),Changes,Justin Bieber,2020-02-14,202720,60,11,0,0.796,0.0276,0.777,0.0000287,0.095,-6.112,0.0567,141.97,4,0.96,winter
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,2020-11-06,192745,71,7,0,0.721,0.151,0.745,0.00000124,0.372,-3.508,0.0366,90.988,4,0.699,winter
Home town,Home town,TEEDA,2021-10-01,241860,3,6,1,0.745,0.0796,0.775,0,0.13,-3.597,0.0777,84.014,4,0.744,winter
Moonlight,?,XXXTENTACION,2018-03-16,135090,83,9,0,0.921,0.556,0.537,0.00404,0.102,-5.723,0.0804,128.009,4,0.711,winter
opium,la blanka,Sweet William,2018-09-26,199374,31,2,1,0.517,0.434,0.611,0,0.294,-6.553,0.354,87.629,4,0.938,winter
SUNSET,AQUA,Gottz,2021-07-07,161774,49,0,1,0.727,0.0892,0.701,0.00000161,0.14,-6.323,0.068,89.449,4,0.774,winter
奮闘中,奮闘中,Chouji,2018-11-01,277857,44,8,0,0.819,0.46,0.79,0.000143,0.135,-7.494,0.0703,83.987,4,0.836,winter
Sorry,Sorry,HENTAI SHINSHI CLUB,2021-02-26,221379,40,5,1,0.596,0.119,0.485,0.00142,0.265,-9.687,0.0405,167.817,4,0.537,winter
Swing Remix,Swings,TOCCHI,2019-10-09,261164,43,6,1,0.444,0.46,0.768,0.00000547,0.117,-5.194,0.183,117.537,3,0.656,winter
Wonder Wall feat. 5lack,The Sofakingdom,PUNPEE,2020-07-01,215323,48,4,1,0.656,0.313,0.739,0.00276,0.521,-5.04,0.256,88.383,4,0.37,winter
満月と黒猫,CANDYDATE,13ELL,2019-05-10,191034,39,6,0,0.625,0.0149,0.86,0.0000252,0.308,-5.416,0.0778,87.012,4,0.501,winter
Hood Gospel,BAD HOP WORLD,BAD HOP,2020-08-07,243333,39,0,1,0.634,0.154,0.599,0,0.353,-6.174,0.111,176.153,3,0.0851,winter
Promise,Promise,ANARCHY,2020-04-24,175722,37,10,0,0.431,0.0867,0.739,0,0.227,-7.006,0.218,170.144,4,0.437,winter
REAL AIR LINE,DEMO TAPE,RYKEY,2020-09-23,243176,33,11,0,0.595,0.0468,0.722,0,0.0697,-5.955,0.262,84.007,4,0.634,winter
FREEZE!!!,ESCALATE II,RAU DEF,2015-11-11,253135,37,1,1,0.698,0.434,0.839,0.000029,0.371,-5.92,0.223,97.68,4,0.793,winter
Real Love,G.B.C CAMP 2020 in SAYO,Various Artists,2020-01-28,222309,50,7,1,0.649,0.226,0.671,0,0.0607,-5.91,0.0409,87.032,4,0.689,winter
FEELINGS,FEELINGS,3House,2021-08-25,110424,55,8,1,0.708,0.637,0.445,0.00000636,0.11,-9.269,0.0569,73.019,4,0.817,winter
bye,bye,週末CITY PLAY BOYZ,2019-12-24,285230,32,0,1,0.706,0.751,0.456,0.000183,0.211,-6.584,0.0303,129.985,4,0.362,winter
Check Me Out,Check Me Out,\ellow Bucks,2021-10-01,133666,40,11,0,0.896,0.0455,0.479,0.0000691,0.0631,-5.383,0.21,89.982,4,0.59,winter
Grow Up,Grow Up,GeG,2020-08-07,317736,43,3,1,0.489,0.777,0.35,0,0.133,-7.162,0.0325,127.389,4,0.254,winter
LOSER,LOSER,AKLO,2021-11-24,241130,33,0,1,0.79,0.399,0.487,0.00000121,0.114,-10.345,0.0693,80.964,4,0.431,winter
What Do You Want?,平成エクスプレス,NORIKIYO,2019-03-01,291315,32,1,1,0.706,0.325,0.673,0.0000598,0.0906,-7.791,0.0322,130.077,4,0.231,winter
Lucky 13,The KING,ANARCHY,2019-03-13,240400,25,0,0,0.765,0.459,0.498,0,0.123,-7.625,0.22,139.938,4,0.501,winter
2 HOT,2 HOT,febb as Young Mason,2018,208258,34,6,0,0.689,0.448,0.651,0,0.33,-12.25,0.392,96.758,4,0.928,winter
No Clouds,Happy Birthday to Me,Kvi Baba,2020-05-29,198072,33,7,0,0.577,0.0655,0.534,0,0.443,-5.394,0.0419,165.91,4,0.297,winter
day & night,Tonight.,週末CITY PLAY BOYZ,2019-09-04,198720,32,1,1,0.675,0.432,0.767,0,0.36,-6.061,0.18,82.972,4,0.6,winter
$MOKE OG,$MOKE OG,$MOKE OG,2020-05-28,171720,28,7,1,0.713,0.039,0.845,0,0.389,-5.225,0.239,92.989,4,0.936,winter
Nicole,Wave,maeshima soshi,2020-06-17,175609,41,3,1,0.778,0.231,0.68,0,0.0936,-6.789,0.455,82.047,4,0.538,winter
