name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
LOSER,LOSER,CHEEZE,2021-04-15,189346,33,8,1,0.786,0.191,0.718,0.0000158,0.179,-4.851,0.0385,127.065,4,0.719,spring
Blue Turns Pink,Blue Turns Pink,Stella Jang,2021-03-06,203397,27,4,1,0.617,0.805,0.548,0,0.158,-6.352,0.028,97.039,4,0.453,spring
Sappy Love Song,Sappy Love Song,YEWON,2021-04-18,198000,15,0,1,0.619,0.744,0.234,0,0.12,-9.742,0.14,98.891,5,0.506,spring
Who’s with me?,Who’s with me?,MINSEO,2021-01-24,178880,24,6,1,0.797,0.513,0.577,0,0.148,-5.405,0.0325,111.962,4,0.677,spring
childhood of the sea (Feat. sowoon),childhood of the sea,IT’S,2021-06-21,262755,16,7,1,0.54,0.749,0.525,0,0.413,-5.105,0.0393,135.86,4,0.156,spring
Bloom,Bloom,Moonbit,2021-05-03,215053,14,7,1,0.549,0.54,0.646,0,0.146,-0.959,0.0326,175.905,4,0.69,spring
your love,yours,Kim Mi Jeong,2021-04-22,174157,10,1,1,0.799,0.099,0.752,0.0000172,0.355,-6.991,0.122,91.972,4,0.838,spring
You And I,You And I,NIDA,2021-04-04,186786,8,2,1,0.706,0.344,0.695,0.0000252,0.318,-3.407,0.057,100.039,4,0.631,spring
FEVER,BORDER : CARNIVAL,ENHYPEN,2021-04-26,172106,78,6,0,0.6,0.0642,0.713,0,0.142,-5.079,0.0592,72.999,4,0.471,spring
free love,no song without you,HONNE,2020-07-03,209280,66,9,1,0.708,0.0625,0.68,0,0.152,-8.203,0.0519,133.947,4,0.7,spring
loving you is so easy,no song without you,HONNE,2020-07-03,214106,49,6,1,0.596,0.00181,0.727,0.0709,0.0881,-9.717,0.0334,153.943,4,0.973,spring
honey,Wachito Rico,boy pablo,2020-10-23,254885,62,0,1,0.656,0.304,0.628,0.074,0.135,-10.161,0.0339,144.036,4,0.715,spring
It Takes Two,It Takes Two,Fiji Blue,2021-02-25,159012,68,4,1,0.731,0.338,0.597,0.00114,0.0771,-7.661,0.0567,101.991,4,0.863,spring
たぶん,THE BOOK,YOASOBI,2021-01-06,256773,68,5,1,0.748,0.157,0.661,0.00102,0.101,-6.702,0.0334,90.003,4,0.743,spring
優しい彗星,THE BOOK 2,YOASOBI,2021-12-01,213240,57,5,1,0.707,0.179,0.709,0,0.142,-4.293,0.033,89.989,4,0.59,spring
Still With You,Still With You,Smyang Piano,2020-06-17,220778,57,1,0,0.627,0.907,0.385,0.929,0.104,-12.712,0.0294,88.007,4,0.132,spring
Terlukis Indah,Terlukis Indah,Rizky Febian,2021-07-09,227595,72,6,0,0.512,0.363,0.705,0,0.169,-6.051,0.0407,92.911,4,0.517,spring
It's Only Me - Studio Version,It's Only Me (Studio Version),Kaleb J,2020-11-26,203075,73,4,1,0.602,0.31,0.298,0,0.117,-13.333,0.0385,119.889,4,0.316,spring
Rose - English Version,?? (Empathy) - The 1st Mini Album,D.O.,2021-07-26,153706,67,0,1,0.616,0.379,0.395,0,0.0871,-3.167,0.0607,74.422,4,0.631,spring
Paint Me Naked,Paint Me Naked - SM STATION,TEN,2021-08-10,180560,59,8,0,0.645,0.226,0.849,0,0.104,-3.198,0.2,165.008,4,0.855,spring
Low Low,Low Low,WayV-TEN&YANGYANG,2021-08-17,177026,62,8,0,0.824,0.229,0.786,0,0.157,-3.074,0.0487,91.051,4,0.835,spring
Dive Into You,Hot Sauce - The 1st Album,NCT DREAM,2021-05-10,192826,63,4,1,0.767,0.23,0.715,0,0.139,-3.171,0.0493,75.968,4,0.584,spring
My Youth,Hot Sauce - The 1st Album,NCT DREAM,2021-05-10,236093,61,1,1,0.779,0.562,0.676,0,0.123,-3.777,0.0376,119.959,4,0.581,spring
Be There For You,Hot Sauce - The 1st Album,NCT DREAM,2021-05-10,223880,54,1,0,0.427,0.71,0.4,0,0.195,-5.308,0.032,175.876,4,0.338,spring
?? ?? ?? ?? Walk you home,We Young - The 1st Mini Album,NCT DREAM,2017-08-17,175240,59,11,0,0.799,0.309,0.761,0,0.115,-4.897,0.0453,97.997,4,0.625,spring
everything sucks (feat. Eric Nam),everything sucks (feat. Eric Nam),vaultboy,2021-08-13,119744,71,6,1,0.741,0.0117,0.395,0,0.601,-7.776,0.0544,138.06,4,0.593,spring
Come Inside Of My Heart,CLAPCLAPCLAP!,IV Of Spades,2019-01-18,246396,81,10,1,0.676,0.00321,0.565,0.000579,0.241,-9.411,0.03,113.007,4,0.689,spring
LO$ER=LO?ER,The Chaos Chapter: FIGHT OR ESCAPE,TOMORROW X TOGETHER,2021-08-17,199919,76,11,0,0.644,0.001,0.867,0,0.105,-4.18,0.0383,124.997,4,0.687,spring
0X1=LOVESONG (I Know I Love You) feat. Seori,The Chaos Chapter: FREEZE,TOMORROW X TOGETHER,2021-05-31,202203,75,0,1,0.584,0.0558,0.836,0,0.0663,-4.925,0.079,104.973,4,0.484,spring
Magic,Chaotic Wonderland,TOMORROW X TOGETHER,2021-11-09,159760,61,8,1,0.663,0.00322,0.85,0,0.293,-5.677,0.412,108.065,4,0.499,spring
No Rules,The Chaos Chapter: FREEZE,TOMORROW X TOGETHER,2021-05-31,186076,63,5,0,0.747,0.00158,0.736,0.000033,0.214,-4.636,0.0544,120.03,4,0.703,spring
Hey Tayo - Tayo Opening Theme Song,HEY TAYO,ENHYPEN,2021-07-29,111386,62,8,1,0.785,0.119,0.672,0,0.0554,-4.379,0.0306,114.996,4,0.754,spring
Palette (feat. G-DRAGON),Palette,IU,2017-04-21,217412,66,0,1,0.804,0.458,0.68,0,0.102,-3.81,0.2,102.013,4,0.62,spring
Spring Breeze,1??=1 (POWER OF DESTINY),Wanna One,2018-11-19,235868,0,3,1,0.633,0.0884,0.792,0,0.37,-3.202,0.0296,107.96,4,0.369,spring
Spring Day,You Never Walk Alone,BTS,2017-02-13,274097,3,8,1,0.539,0.0063,0.846,0.00000168,0.13,-3.192,0.0354,106.992,4,0.46,spring
Spring Is Gone by chance,Girl Who Sees Smell OST Part.2,Loco,2015-04-08,201000,50,7,1,0.788,0.634,0.749,0,0.208,-3.959,0.0692,98.032,4,0.55,spring
You are my star,GFRIEND The 6th Mini Album <Time for the moon night>,GFRIEND,2018-04-30,195686,33,6,1,0.616,0.431,0.702,0,0.102,-3.709,0.0315,98.762,4,0.451,spring
Let's Meet In Spring,"Again, Spring Days",Han All,2018-04-12,226559,44,0,1,0.767,0.696,0.418,0,0.126,-6.099,0.0289,108.95,4,0.732,spring
?? ???? What The Spring??,?? ???? What The Spring??,10cm,2016-04-01,205751,47,1,1,0.866,0.597,0.37,0,0.117,-5.739,0.0327,94.018,4,0.841,spring
In the Same Place,PRODUCE 101: 35 Girls 5 Concepts,PRODUCE 101,2016-03-19,185720,47,8,1,0.247,0.0758,0.933,0,0.362,-2.689,0.14,198.524,4,0.312,spring
Make Me Love You,My Voice - The 1st Album (Deluxe Edition),TAEYEON,2017-04-05,213160,46,0,1,0.274,0.0288,0.736,0,0.104,-4.518,0.0629,193.468,4,0.191,spring
Through the Night,Palette,IU,2017-04-21,253293,64,8,1,0.428,0.757,0.313,0,0.309,-7.327,0.0391,78.723,4,0.284,spring
Flower Way (Prod. By ZICO),Jelly box Flower Way (Prod. By ZICO) SEJEONG,KIMSEJEONG,2016-11-23,239122,0,1,1,0.344,0.828,0.281,0,0.118,-9.59,0.0545,74.998,4,0.37,spring
??? ? Spring Love,??? ? Spring Love - SM STATION,WENDY,2016-03-04,198749,48,11,1,0.68,0.723,0.391,0,0.107,-6.906,0.0357,82.861,4,0.419,spring
Hold Your Hand,Hold Your Hand,EUNHA,2017-10-26,200400,32,8,1,0.743,0.414,0.756,0,0.0839,-2.709,0.0483,86.947,4,0.631,spring
Untitled Love Song,Untitled Love Song,Henry,2019-05-09,201840,25,0,1,0.695,0.53,0.348,0,0.218,-5.975,0.0345,94.958,3,0.336,spring
Awesome breeze ???,some-,NC.A,2019-05-10,230080,0,11,0,0.574,0.603,0.578,0,0.117,-2.599,0.0393,171.891,4,0.421,spring
Spring Memories,Spring Memories,N.Flying,2019-04-24,195276,39,2,1,0.695,0.466,0.623,0,0.117,-4.249,0.0313,134.953,3,0.668,spring
My Buddy,GFRIEND 2nd Mini Album 'Flower Bud',GFRIEND,2015-07-23,213673,36,9,1,0.676,0.188,0.829,0,0.0971,-4.11,0.039,111.938,4,0.651,spring
#WYD,#WYD,iKON,2016-05-30,211200,0,6,0,0.645,0.393,0.746,0,0.17,-5.268,0.0658,99.912,4,0.235,spring
SoulMate (feat. IU),SoulMate (feat. IU),ZICO,2018-07-30,219390,59,5,1,0.855,0.234,0.58,0,0.0965,-6.951,0.141,96.998,4,0.518,spring
Lay Your Head on Me,Lay Your Head on Me,Crush,2018-11-16,181256,58,3,1,0.547,0.82,0.341,0,0.115,-5.537,0.0297,82.111,4,0.398,spring
D (Half Moon),130 Mood : TRBL,DEAN,2016-03-25,229359,66,7,1,0.512,0.246,0.765,0,0.0573,-5.252,0.136,169.709,4,0.519,spring
??? ???? ? (Hello Tutorial) (Feat. ?? (SEULGI) of Red Velvet),ZZZ,Zion.T,2018-10-15,202342,55,0,1,0.739,0.675,0.348,0,0.326,-7.477,0.0613,98.047,4,0.498,spring
Digital Lover,Digital Lover,Crush,2020-02-20,228120,6,9,1,0.37,0.803,0.694,0.00000493,0.095,-8.662,0.0876,169.833,4,0.641,spring
Boat,Boat,george,2017-11-17,191994,54,9,1,0.792,0.389,0.566,0,0.56,-6.929,0.252,140.099,4,0.922,spring
HOLO,HOLO,LeeHi,2020-07-23,178520,61,6,1,0.406,0.768,0.474,0,0.106,-6.349,0.0295,179.914,3,0.206,spring
???,????,Various Artists,2019-10-19,176063,37,0,1,0.795,0.811,0.501,0.0000139,0.0873,-7.419,0.0371,94.023,4,0.707,spring
OHIO,OHIO,Crush,2020-07-14,194520,7,4,0,0.791,0.414,0.871,0.0000056,0.0742,-3.536,0.152,94.941,4,0.687,spring
What is Love,Summer Nights,TWICE,2018-07-09,208240,2,8,1,0.574,0.0988,0.909,0,0.264,-1.572,0.0655,169.964,4,0.565,spring
SMILEY(Feat. BIBI),??? (SMiLEY),YENA,2022-01-17,173413,68,9,1,0.652,0.0963,0.91,0.0000125,0.093,-3.444,0.134,155.967,4,0.82,spring
eight(Prod.&Feat. SUGA of BTS),eight,IU,2020-05-06,167573,74,1,1,0.676,0.115,0.869,0,0.132,-1.573,0.0423,120.029,4,0.594,spring
DM,Midnight Guest,fromis_9,2022-01-17,204293,67,11,0,0.649,0.0213,0.898,0,0.0576,-3.291,0.11,122.028,4,0.663,spring
Queendom,Queendom - The 6th Mini Album,Red Velvet,2021-08-16,181760,70,5,1,0.695,0.179,0.896,0,0.0626,-1.24,0.0847,119.959,4,0.508,spring
Pretty U,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],SEVENTEEN,2016-04-25,207299,69,8,1,0.642,0.0173,0.931,0,0.0815,-2.82,0.163,155.088,4,0.884,spring
Oh My!,SEVENTEEN 5TH MINI ALBUM 'YOU MAKE MY DAY',SEVENTEEN,2018-07-16,195004,64,5,0,0.682,0.245,0.888,0,0.0552,-3.25,0.267,91.966,4,0.903,spring
Holiday Party,Play Game : Holiday,Weeekly,2021-08-04,189306,52,7,1,0.825,0.00846,0.72,0.00000688,0.0294,-4.196,0.0494,87.993,4,0.417,spring
CROWN,The Dream Chapter: STAR,TOMORROW X TOGETHER,2019-03-04,230706,0,5,1,0.622,0.0505,0.8,0,0.0619,-5.819,0.0425,110.977,4,0.58,spring
Alcohol-Free,Alcohol-Free,TWICE,2021-06-09,210573,0,8,1,0.688,0.0474,0.909,0.00000135,0.0674,-1.992,0.0624,97.097,4,0.702,spring
Butter,Butter,BTS,2021-05-21,164441,4,8,1,0.759,0.00323,0.459,0,0.0906,-5.187,0.0948,109.997,4,0.695,spring
Poppin' Star,The Dream Chapter: MAGIC,TOMORROW X TOGETHER,2019-10-21,193426,56,3,1,0.821,0.18,0.586,0,0.0845,-5.336,0.0477,137.014,4,0.811,spring
Dynamite,Dynamite,BTS,2020-08-21,199053,0,6,0,0.746,0.0112,0.765,0,0.0936,-4.41,0.0993,114.044,4,0.737,spring
Blue Orangeade,The Dream Chapter: STAR,TOMORROW X TOGETHER,2019-03-04,185520,0,0,1,0.758,0.00611,0.848,0,0.143,-3.601,0.0572,111.015,4,0.42,spring
Stay Gold,Stay Gold,BTS,2020-06-19,243733,60,1,1,0.724,0.0873,0.631,0,0.0752,-5.403,0.0517,129.019,4,0.548,spring
Permission to Dance,Butter / Permission to Dance,BTS,2021-07-09,187585,8,9,1,0.702,0.00544,0.741,0,0.337,-5.33,0.0427,124.925,4,0.646,spring
LOVE SCENARIO,Return,iKON,2018-01-25,209648,71,7,1,0.806,0.331,0.707,0,0.294,-4.623,0.0307,118.009,4,0.746,spring
Give Love,PLAY,AKMU,2014-04-07,176532,0,5,1,0.793,0.332,0.705,0,0.0751,-4.536,0.0695,95.989,4,0.841,spring
I'll Pick You Up,"Weightlifting Fairy Kim Bok Joo (Original Television Soundtrack, Pt. 5)",Standing Egg,2016-12-08,221293,45,6,1,0.498,0.285,0.436,0,0.06,-4.592,0.0304,79.871,4,0.268,spring
Wonder,"Strong Woman Do Bong Soon, Pt. 3 (Original Soundtrack)",Standing Egg,2017-03-11,229261,0,11,1,0.483,0.712,0.524,0,0.0975,-3.92,0.0261,91.878,4,0.521,spring
From Now On,Weightlifting Fairy Kim Bok Joo (Original Television Soundtrack),Various Artists,2017-01-12,190173,41,10,1,0.643,0.143,0.736,0.000148,0.117,-5.642,0.0509,184.063,4,0.708,spring
Coffee & Tea,DOKKUN Project Part.4,Eddy Kim,2015-05-28,194020,38,11,0,0.804,0.748,0.588,0,0.336,-3.835,0.045,102.031,4,0.548,spring
Praha,Midnight Radio,SBGB,2018-01-27,203258,0,0,1,0.655,0.868,0.307,0.00000276,0.0982,-7.767,0.0295,79.983,4,0.323,spring
Dream,Dream,Suzy,2016-01-07,222415,65,4,1,0.718,0.422,0.476,0,0.0876,-9.205,0.139,48.973,4,0.448,spring
Some,Red Diary Page.1,BOL4,2017-09-27,181373,1,1,0,0.659,0.417,0.799,0,0.0562,-2.849,0.0629,103.99,4,0.782,spring
And July,And July,HEIZE,2016-07-18,226128,57,2,1,0.734,0.0401,0.852,0,0.196,-3.85,0.0916,98.504,4,0.787,spring
fall,wonderlust,Crush,2016-10-14,231571,0,0,1,0.634,0.849,0.402,0.00000736,0.0678,-9.011,0.0313,85.003,4,0.247,spring
159cm,159cm,Tank,2018-06-20,221091,59,0,1,0.42,0.241,0.822,0,0.0843,-3.642,0.29,179.5,4,0.771,spring
??,??,Kumira,2018-10-31,205010,0,0,1,0.714,0.516,0.479,0.00000113,0.0818,-7.081,0.152,85.124,4,0.495,spring
??? ?? ???,Kottonvill,Kumira,2019-03-12,183876,0,8,0,0.704,0.0971,0.685,0,0.0966,-5.307,0.184,85.009,4,0.682,spring
"Cigarette (Feat. Tablo, MISO)",boy.,offonoff,2017-07-24,241765,59,5,0,0.776,0.271,0.392,0.00000221,0.14,-10.493,0.207,87.98,4,0.438,spring
RIDE ON TIME,RIDE ON TIME,Rainych,2021-03-26,275754,40,4,1,0.648,0.0438,0.905,0.000473,0.043,-4.37,0.049,120.466,4,0.663,spring
Dress Down,Cologne,Kaoru Akimoto,1986,272533,58,0,1,0.769,0.197,0.403,0.000191,0.264,-15.134,0.051,118.007,4,0.567,spring
Remember Summer Days,Timely!!,Anri,1983-12-05,295666,62,4,1,0.634,0.342,0.665,0.0000887,0.0709,-4.969,0.0318,96.698,4,0.787,spring
Plastic Love,Expressions,Mariya Takeuchi,2008-05-21,294493,66,2,0,0.648,0.0747,0.875,0.0000964,0.196,-5.141,0.034,102.517,4,0.857,spring
Magic!,Summer Lovin',リアムMAZE1981,2018-05-30,275946,0,6,0,0.45,0.115,0.901,0.00000553,0.133,-4.786,0.145,94.72,4,0.716,spring
4:00A.M.,Mignonne,Taeko Onuki,1978,336960,0,1,1,0.631,0.276,0.769,0.000375,0.0789,-6.918,0.0372,103.395,4,0.834,spring
Shiawasenomonosashi,Expressions,Mariya Takeuchi,2008-05-21,327146,51,4,1,0.7,0.18,0.814,0,0.105,-4.84,0.054,118.902,4,0.809,spring
SHYNESS BOY,Timely!!,Anri,1983-12-05,196666,57,1,0,0.765,0.142,0.777,0.000122,0.104,-5.301,0.0306,119.935,3,0.87,spring
フライディ・チャイナタウン,流しのOOJA?VINTAGE SONG COVERS?,Ms.OOJA,2020-08-26,180840,51,6,0,0.668,0.176,0.806,0,0.36,-4.831,0.0382,123.025,4,0.555,spring
好きだから。,好きだから。,『ユイカ』,2021-06-27,298663,66,0,1,0.607,0.239,0.498,0.00000404,0.313,-6.363,0.0311,164.993,4,0.714,spring
ベテルギウス,ベテルギウス,Yuuri,2021-11-04,230393,67,5,1,0.432,0.199,0.68,0,0.481,-4.839,0.0431,180.002,4,0.685,spring
もしも命が描けたら,THE BOOK 2,YOASOBI,2021-12-01,201626,58,10,0,0.698,0.175,0.795,0.000752,0.158,-4.516,0.0337,99.987,4,0.356,spring
逆夢,逆夢,King Gnu,2021-12-24,307666,72,1,1,0.204,0.442,0.708,0,0.319,-5.425,0.0458,83.443,4,0.278,spring
BOY,BOY,King Gnu,2021-10-15,231385,65,0,1,0.619,0.0831,0.802,0,0.361,-6.618,0.0629,109.982,4,0.535,spring
LOOP,SIRUP EP2,SIRUP,2018-08-01,305986,0,11,1,0.674,0.316,0.409,0.00000834,0.101,-8.787,0.0618,79.997,4,0.289,spring
Cloud 9,Honeymoon,Beach Bunny,2020-02-14,147350,79,4,1,0.637,0.00167,0.929,0.0000262,0.344,-3.593,0.0491,80.974,4,0.902,spring
Backyard Boy,Backyard Boy (Stripped),Claire Rosinkranz,2020-10-02,129240,71,5,1,0.817,0.323,0.635,0,0.0738,-7.246,0.163,138.015,4,0.454,spring
Loverboy,Helios,A-Wall,2019-08-04,224520,74,0,1,0.604,0.649,0.466,0.0334,0.093,-10.093,0.0315,120.045,4,0.499,spring
Sunkissed,Now and Then,khai dreams,2019-10-11,126464,71,6,1,0.766,0.595,0.354,0,0.381,-9.486,0.0543,153.902,4,0.792,spring
Pleaser,Pleaser,Wallows,2017-04-12,187895,70,9,1,0.497,0.126,0.914,0.0000198,0.274,-4.308,0.0455,148.893,4,0.385,spring
Dos Oruguitas,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,2021-11-19,214613,71,0,1,0.423,0.761,0.355,0,0.0915,-10.565,0.0454,93.788,4,0.465,spring
YOU'RE SO FUCKING MEAN TO ME,OVERDRAMATIC,Tiffany Day,2020-10-02,93000,40,7,1,0.87,0.154,0.598,0,0.194,-10.3,0.324,160.164,4,0.871,spring
Mariposa,Mariposa,Peach Tree Rascals,2019-08-28,210000,75,9,1,0.676,0.617,0.525,0,0.356,-5.88,0.028,112.011,4,0.421,spring
Y U Gotta B Like That,Y U Gotta B Like That,Audrey Mika,2019-06-02,154456,58,9,1,0.732,0.287,0.413,0,0.0565,-6.353,0.0702,92.066,4,0.761,spring
i love you baby,i love you baby,Emilee,2020-12-23,214000,60,4,1,0.763,0.52,0.475,0,0.239,-8.213,0.0431,90.007,4,0.562,spring
Love Affair,Love Language,UMI,2019-10-30,190960,69,8,1,0.613,0.129,0.488,0.0000213,0.335,-7.37,0.0964,172.076,4,0.183,spring
urs,wanna take this downtown?,NIKI,2019-05-17,156500,70,0,1,0.72,0.834,0.415,0.00000101,0.0893,-9.527,0.354,94.88,4,0.235,spring
21,minor,Gracie Abrams,2020-07-14,185172,71,2,1,0.759,0.494,0.665,0,0.109,-6.338,0.0861,125.056,4,0.391,spring
If You Want To,Patched Up,beabadoobee,2018-12-07,223638,63,9,1,0.666,0.109,0.527,0.0000902,0.132,-5.851,0.034,115.979,4,0.37,spring
Some,Some,Steve Lacy,2016-10-31,118393,79,7,1,0.784,0.00548,0.554,0.254,0.0995,-6.417,0.03,104.01,4,0.634,spring
Beautiful Boy (Darling Boy) - Remastered 2010,Double Fantasy,John Lennon,1980-11-17,245693,66,2,1,0.574,0.733,0.469,0.00000196,0.856,-11.53,0.0403,111.378,4,0.435,spring
Hot Rod,Fuzzybrain,Dayglow,2019-11-14,204014,75,7,1,0.707,0.0279,0.767,0.000295,0.169,-7.072,0.0323,139.985,4,0.832,spring
Estrelar,Marcos Valle,Marcos Valle,1983-01-01,313493,56,7,0,0.879,0.538,0.495,0.000333,0.0827,-10.584,0.0765,102.652,4,0.802,spring
The Sweet Escape,The Sweet Escape,Gwen Stefani,2006-01-01,246466,74,1,1,0.756,0.191,0.77,0,0.178,-3.502,0.0343,119.961,4,0.73,spring
Evil Spider,FIRE ON MARZZ,BENEE,2019-06-28,153213,55,6,0,0.826,0.309,0.635,0,0.139,-5.844,0.106,105.971,4,0.538,spring
tkm,Soy Pablo,boy pablo,2018-10-05,338000,62,7,1,0.546,0.14,0.508,0.0966,0.345,-11.842,0.0258,72.013,4,0.484,spring
Gimme Love,Gimme Love,Joji,2020-04-16,214557,66,5,1,0.482,0.696,0.631,0.0242,0.209,-6.917,0.0986,126.576,3,0.0743,spring
me & ur ghost,everything means nothing,blackbear,2020-08-21,201398,1,7,1,0.742,0.0488,0.679,0,0.0754,-4.594,0.0259,100.041,4,0.856,spring
Floating (feat. Khalid),The Color Of You,Alina Baraz,2018-04-06,174489,67,1,0,0.66,0.81,0.447,0.00000215,0.11,-9.026,0.0482,84.95,4,0.578,spring
Smile,"Alright, Still (Bonus Track Version)",Lily Allen,2006-05-08,196893,63,5,1,0.632,0.00143,0.639,0,0.221,-5.938,0.0259,95.506,4,0.733,spring
Come True,Come True,khai dreams,2018-09-20,203520,59,1,0,0.85,0.503,0.677,0.00000412,0.0541,-5.575,0.251,125.067,4,0.811,spring
Breathe,Take Shelter,Years & Years,2014-01-01,233228,64,10,1,0.746,0.222,0.486,0.00000141,0.123,-7.004,0.0344,92.057,4,0.417,spring
Swing Lynn,I'm Sure,Harmless,2012-08-14,321438,2,2,1,0.462,0.0536,0.945,0.746,0.11,-1.887,0.0399,165.153,4,0.477,spring
Ghost Duet,Ghost Duet,Louie Zong,2017-10-31,60004,63,7,1,0.707,0.96,0.234,0.861,0.124,-16.523,0.0864,78.036,3,0.611,spring
You Get Me So High,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,153000,83,7,0,0.551,0.186,0.881,0.0791,0.152,-6.099,0.0542,88.036,4,0.387,spring
American Boy,Shine,Estelle,2008-03-28,284733,79,0,1,0.727,0.171,0.729,0,0.07,-2.99,0.326,117.932,4,0.512,spring
Easily,A Song For Every Moon,Bruno Major,2017-08-31,210240,73,7,0,0.772,0.491,0.256,0.00612,0.144,-8.545,0.0481,118.902,3,0.357,spring
World We Created,TAKE TIME,Giveon,2020-03-27,193466,64,0,1,0.589,0.271,0.507,0,0.335,-7.085,0.0661,144.137,4,0.33,spring
Japanese Denim,Get You - Single,Daniel Caesar,2016-10-21,270846,78,3,1,0.707,0.0905,0.238,0.00000242,0.0842,-8.818,0.0379,124.156,3,0.345,spring
Fly Love,Rio: Music From The Motion Picture,Various Artists,2011-01-01,159000,64,7,1,0.596,0.791,0.287,0.0000444,0.0865,-12.618,0.0335,115.209,4,0.349,spring
The Girl From Ipanema,The Girl From Ipanema - The Bossa Nova Years,Stan Getz,1989-01-01,321826,69,5,0,0.664,0.909,0.194,0.0000385,0.0829,-15.487,0.0357,129.863,4,0.443,spring
Lost In Japan,Shawn Mendes,Shawn Mendes,2018-05-25,201200,73,10,1,0.713,0.255,0.738,0,0.106,-6.784,0.374,105.027,4,0.425,spring
Mary Jane (All Night Long),My Life,Mary J. Blige,1994-01-01,279240,63,5,0,0.784,0.125,0.298,0.0000319,0.0678,-9.56,0.0542,87.172,4,0.846,spring
At My Worst,At My Worst (Joel Corry Remix),Pink Sweat$,2020-12-04,170344,50,0,1,0.813,0.777,0.415,0,0.131,-5.926,0.0349,91.921,4,0.667,spring
Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,327773,71,2,1,0.324,0.825,0.327,0,0.101,-7.494,0.0409,81.328,4,0.334,spring
Moonlight,Dangerous Woman,Ariana Grande,2016-05-20,202360,58,9,1,0.633,0.42,0.412,0.00000357,0.048,-7.339,0.0284,102.215,3,0.214,spring
STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,89,1,1,0.591,0.0383,0.764,0,0.103,-5.484,0.0483,169.928,4,0.478,spring
I GUESS I'M IN LOVE,I GUESS I'M IN LOVE,Clinton Kane,2021-08-20,204093,78,0,1,0.422,0.877,0.34,0.0000177,0.149,-6.577,0.0351,77.213,4,0.223,spring
six thirty,Positions,Ariana Grande,2020-10-30,183874,61,0,1,0.739,0.67,0.516,0,0.151,-7.154,0.0539,120.109,4,0.434,spring
telepat?a,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,2020-12-04,160191,83,11,0,0.653,0.112,0.524,0,0.203,-9.016,0.0502,83.97,4,0.553,spring
Get You (feat. Kali Uchis),Freudian,Daniel Caesar,2017-08-25,278179,81,4,0,0.658,0.422,0.294,0.000052,0.0749,-8.533,0.0321,74.038,4,0.358,spring
Strawberries and Wine - Acoustic,Strawberries and Wine (Acoustic),Jaylon Ashaun,2020-02-13,90124,58,1,1,0.516,0.706,0.26,0,0.293,-13.279,0.0694,96.389,4,0.627,spring
Cry For Love,Bambi - The 3rd Mini Album,BAEKHYUN,2021-03-30,210893,64,1,0,0.706,0.338,0.692,0,0.113,-4.084,0.0483,136.078,4,0.526,spring
Long Flight,Long Flight,TAEYONG,2019-07-18,198293,57,5,0,0.688,0.203,0.861,0.00000147,0.127,-2.789,0.0455,148.065,4,0.875,spring
Face to Face,Pony,Rex Orange County,2019-10-25,219800,65,10,0,0.739,0.598,0.441,0,0.176,-7.654,0.0604,124.081,4,0.442,spring
If I Get To Meet You,Hey u x,BENEE,2020-11-13,182335,57,2,1,0.679,0.494,0.682,0.0558,0.0786,-7.096,0.0627,157.064,4,0.799,spring
In My Mind,In My Mind,Lyn Lapid,2021-08-20,162794,74,2,0,0.668,0.789,0.392,0.00275,0.345,-12.178,0.0585,135.936,3,0.323,spring
The Most Beautiful Thing,To Let A Good Thing Die,Bruno Major,2020-06-05,235426,70,7,1,0.806,0.535,0.362,0.045,0.111,-10.381,0.0345,127.502,4,0.42,spring
Always,Always,ENHYPEN,2022-02-21,186872,60,7,1,0.804,0.0466,0.771,0,0.109,-3.836,0.059,110.014,4,0.73,spring
Sympathique,Sympathique,Pink Martini,1999-04-20,170880,56,5,1,0.624,0.714,0.399,0,0.0969,-9.824,0.049,129.826,4,0.715,spring
Chariot,Le pi? belle canzoni,Betty Curtis,1990-10-26,164733,39,5,1,0.498,0.636,0.604,0.000109,0.535,-6.376,0.0337,112.726,4,0.467,spring
Valentine,Valentine,Laufey,2022-02-14,168906,69,3,1,0.483,0.916,0.204,0,0.107,-13.065,0.0453,82.711,4,0.219,spring
Garden Kisses,Garden Kisses,Giveon,2018-08-08,195405,67,5,1,0.478,0.915,0.373,0.00000636,0.128,-9.505,0.0317,120.129,4,0.354,spring
Stigma,Wings,BTS,2016-10-10,216063,68,0,0,0.566,0.148,0.475,0,0.139,-5.556,0.089,136.442,4,0.335,spring
Nothing,To Let A Good Thing Die,Bruno Major,2020-06-05,162797,78,2,1,0.555,0.931,0.27,0.536,0.103,-15.892,0.0884,139.691,3,0.274,spring
DARARI,THE SECOND STEP : CHAPTER ONE,TREASURE,2022-02-15,220716,77,0,1,0.716,0.486,0.638,0,0.0702,-6.87,0.0392,84.955,4,0.552,spring
