,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,morning,noon,evening,night
1869,キラーチューン,娯楽(バラエティ),Tokyo Incidents,2007-09-26,222320,54,8,1,0.49,0.00268,0.771,1.85e-05,0.128,-4.74,0.0372,123.496,4,0.425,0,1,0,0
1870,透明人間 - アルバムバージョン,大人,Tokyo Incidents,2005,270200,48,2,1,0.567,0.0129,0.809,0.00821,0.0562,-4.82,0.0365,163.068,4,0.898,0,1,0,0
1871,点描の唄,青と夏,Mrs. GREEN APPLE,2018-07-31,307066,73,0,1,0.502,0.447,0.632,0.0,0.103,-4.612,0.0273,152.014,4,0.308,0,1,0,0
1872,Lovers,アンサーパレード,sumika,2016,250800,0,11,1,0.608,0.0702,0.923,0.0,0.298,-2.057,0.0305,114.472,4,0.769,0,1,0,1
1873,ファンファーレ,ファンファーレ / 春夏秋冬,sumika,2018-08-29,187480,0,3,1,0.629,0.0282,0.945,0.0,0.252,-2.354,0.0487,109.092,4,0.715,0,1,0,0
1874,ソーダ,I co Y,sumika,2014,233240,0,8,1,0.228,0.00478,0.942,0.0,0.0851,-0.379,0.087,215.949,4,0.595,0,1,0,0
1875,I LOVE...,I LOVE...,Official HIGE DANdism,2020-02-12,282026,56,9,1,0.54,0.0171,0.706,0.0,0.225,-5.235,0.0543,172.021,4,0.385,0,1,0,0
1876,Pretender,Traveler,Official HIGE DANdism,2019-09-11,326842,65,8,1,0.538,0.047,0.869,0.0,0.14,-3.464,0.0275,91.972,4,0.369,0,1,0,0
1877,渚の泡沫,COMINATCHA!!,WANIMA,2019-10-23,234692,32,9,1,0.563,0.00903,0.975,0.0,0.0778,-2.729,0.101,127.004,4,0.664,0,1,0,0
1878,ドラス,LOVE,Masaki Suda,2019-07-10,215866,0,1,0,0.385,0.000583,0.972,0.0,0.364,-2.254,0.108,128.567,4,0.369,0,1,0,0
1879,,,Nissy,2019-06-24,258733,42,0,1,0.684,0.00234,0.78,0.0,0.11,-4.352,0.0351,127.95,4,0.762,0,0,0,0
1880,トリコ,Nissy Entertainment 5th Anniversary BEST,Nissy,2019-02-04,232439,48,2,1,0.63,0.0851,0.8,0.0,0.0618,-3.427,0.036,90.02,4,0.717,0,1,0,1
1881,Ca Va?,Devil,Vickeblanka,2020-03-04,248186,36,4,1,0.737,0.0476,0.886,2.15e-06,0.0661,-5.449,0.0698,111.022,4,0.375,0,1,0,0
1882,アジアの純真,amiyumi,Puffy AmiYumi,1996-07-22,287493,0,4,1,0.557,0.0503,0.737,1.23e-05,0.0734,-5.047,0.0349,126.094,4,0.244,0,1,0,0
1883,東京VICTORY,葡萄,サザンオールスターズ,2015-03-31,308800,50,9,1,0.529,0.277,0.87,1.75e-06,0.117,-4.269,0.0342,144.01,4,0.607,0,1,0,0
1884,栄光の男,葡萄,サザンオールスターズ,2015-03-31,285933,39,2,1,0.478,0.285,0.827,3.42e-06,0.0992,-4.21,0.0485,139.924,4,0.542,0,1,0,0
1885,壮年JUMP,壮年JUMP,サザンオールスターズ,2018-07-23,270773,37,2,1,0.485,0.54,0.734,0.000479,0.0822,-4.799,0.0388,166.128,4,0.505,0,1,0,0
1886,BLUE BIRD,Secret,Ayumi Hamasaki,2006-11-29,246233,54,6,1,0.625,0.104,0.92,0.0,0.0506,-5.674,0.0468,122.019,4,0.463,0,1,0,0
1887,Liar,Liar,Camila Cabello,2019-09-04,207038,65,11,0,0.74,0.0169,0.498,0.00282,0.319,-6.684,0.0456,98.016,4,0.652,0,1,0,0
1888,Adore You,Fine Line,Harry Styles,2019-12-13,207133,86,8,1,0.676,0.0237,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,0.569,0,1,0,0
1889,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,80,9,0,0.759,0.0392,0.548,0.0,0.0828,-6.049,0.029,116.967,4,0.749,0,1,0,0
1890,I Know What You Did Last Summer,Handwritten (Revisited),Shawn Mendes,2015-11-20,223826,0,9,0,0.657,0.123,0.769,0.0,0.245,-4.591,0.115,113.966,4,0.712,0,1,0,0
1891,Daydreamin',Yours Truly,Ariana Grande,2013-01-01,211293,58,7,1,0.675,0.233,0.643,0.0,0.561,-6.004,0.0315,114.051,3,0.325,0,1,0,0
1892,Honeymoon Avenue,Yours Truly,Ariana Grande,2013-01-01,339733,55,8,0,0.692,0.218,0.608,0.0,0.348,-5.233,0.041,125.012,4,0.449,0,1,0,0
1893,Elektrisk,Hei (Fan Spesial),Marcus & Martinus,2015-12-17,200026,59,5,1,0.679,0.00595,0.903,4.71e-06,0.118,-5.326,0.04,127.977,4,0.84,0,1,0,0
1894,Girls (feat. Madcon),Together,Marcus & Martinus,2016-11-04,208960,52,8,1,0.86,0.185,0.753,0.0,0.197,-2.48,0.0397,117.961,4,0.916,0,1,0,0
1895,ハルノヒ,ハルノヒ,Aimyon,2019-04-03,326866,54,9,1,0.591,0.263,0.673,0.0,0.109,-2.445,0.0294,106.956,4,0.525,0,2,1,0
1896,君はロックを聴かない,君はロックを聴かない,Aimyon,2017-08-01,246306,44,7,1,0.524,0.00135,0.687,0.0,0.169,-4.039,0.0267,99.919,4,0.619,0,2,1,0
1897,Mela!,Mela!,Ryokuoushoku Shakai,2020-04-13,242066,0,8,1,0.619,0.0439,0.941,1.73e-05,0.318,-1.618,0.0584,137.967,4,0.624,0,2,0,0
1898,WANNABE,IT'z ME,ITZY,2020-03-09,191242,0,6,0,0.809,0.00795,0.911,0.000179,0.181,-4.41,0.0617,122.035,4,0.64,0,1,1,0
1899,달라달라 DALLA DALLA,IT'z Different,ITZY,2019-02-13,199873,0,11,0,0.79,0.00116,0.853,4.23e-05,0.329,-4.564,0.0666,125.0,4,0.713,0,1,0,0
1900,ICY,IT'z ICY,ITZY,2019-07-29,191142,0,2,1,0.8,0.0328,0.904,3.17e-05,0.182,-2.821,0.0845,124.979,4,0.806,0,1,1,0
1901,葵,空の青さを知る人よ,Aimyon,2019-10-02,252533,48,0,1,0.597,0.324,0.823,0.0,0.163,-1.954,0.0331,106.035,4,0.452,0,1,0,0
1902,ふたりの世界,青春のエキサイトメント,Aimyon,2017-09-12,287866,58,9,1,0.365,0.015,0.748,0.0,0.106,-5.066,0.0387,197.951,4,0.509,0,1,0,0
1903,ひこうき雲,ひこうき雲,Yumi Arai,1973-11-20,206164,60,3,1,0.403,0.366,0.432,0.00696,0.0957,-9.028,0.0261,171.848,4,0.246,0,1,0,0
1904,MAKUAKE,MAKUAKE,eill,2018-06-13,219399,0,6,1,0.722,0.0922,0.677,0.0,0.0841,-5.405,0.0597,125.942,4,0.746,0,1,0,0
1905,アネモネ,アネモネ,sumika,2018-12-25,275746,0,1,1,0.677,0.0274,0.843,0.0,0.116,-3.201,0.0414,127.022,4,0.929,0,1,0,0
1906,Winter Beat,wizard,Vickeblanka,2018-11-21,251973,29,8,1,0.558,0.0116,0.828,0.0,0.0664,-4.576,0.0353,130.107,4,0.609,0,1,0,0
1907,Play Date,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,179867,79,5,1,0.68,0.612,0.729,0.0,0.224,-5.077,0.0475,123.97,4,0.446,0,1,0,0
1908,はじまっていく たかまっていく,はじまっていく たかまっていく,Sambomaster,2020-07-29,249133,43,9,1,0.571,0.0337,0.876,0.0,0.324,-4.37,0.144,149.997,4,0.722,0,1,0,0
1909,Speechless (Full),Aladdin (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2019-06-05,208800,30,6,0,0.474,0.467,0.489,0.0,0.119,-7.625,0.0342,124.844,4,0.23,0,1,0,0
1910,"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack",Sing (Original Motion Picture Soundtrack / Deluxe),Various Artists,2016-12-09,241360,50,1,1,0.614,0.0216,0.827,2.47e-05,0.128,-4.207,0.0923,126.991,4,0.554,0,1,0,0
1911,Try Everything,Zootopia (Original Motion Picture Soundtrack),Michael Giacchino,2016-02-12,196853,71,1,1,0.705,0.0257,0.609,0.0,0.0846,-4.897,0.0307,115.474,4,0.476,0,1,0,0
1912,The Sound of Music,The Sound of Music - Original Soundtrack Recording,Original Soundtrack,1965,130466,0,5,1,0.257,0.963,0.0505,8.22e-05,0.108,-21.689,0.0379,82.333,3,0.154,0,1,0,0
1913,Rise,Rise,Jonas Blue,2018-05-25,194407,67,1,1,0.69,0.323,0.784,0.0,0.203,-4.653,0.032,106.066,4,0.669,0,1,0,0
1914,What A Man Gotta Do,What A Man Gotta Do,Jonas Brothers,2020-01-17,180644,74,9,1,0.852,0.00839,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,4,0.324,0,1,0,0
1915,Break Free,My Everything,Ariana Grande,2014-08-21,214840,0,7,0,0.68,0.00756,0.692,4.52e-05,0.202,-5.304,0.0463,129.943,4,0.289,0,1,0,0
1916,Problem,My Everything,Ariana Grande,2014-08-21,193893,0,1,0,0.654,0.0216,0.797,1.04e-05,0.131,-5.278,0.182,102.998,4,0.61,0,1,0,0
1917,Baby I,Yours Truly,Ariana Grande,2013-01-01,197600,50,1,1,0.725,0.0154,0.796,0.0,0.354,-3.684,0.0326,101.976,4,0.517,0,1,0,0
1918,Be Alright,Dangerous Woman,Ariana Grande,2016-05-20,179293,27,1,0,0.813,0.169,0.456,2.85e-06,0.105,-7.667,0.0685,108.801,4,0.587,0,1,0,0
1919,Thinking Bout You,Dangerous Woman,Ariana Grande,2016-05-20,200386,15,11,1,0.507,0.0149,0.697,0.000887,0.122,-6.021,0.0616,102.983,4,0.401,0,1,0,0
1920,Focus,Dangerous Woman,Ariana Grande,2016-05-20,211360,36,6,1,0.672,0.266,0.876,0.0,0.444,-6.036,0.244,100.018,4,0.79,0,1,0,0
1921,Bang Bang,My Everything,Ariana Grande,2014-08-25,199360,36,0,0,0.703,0.265,0.755,0.0,0.389,-4.455,0.0855,150.009,4,0.777,0,1,0,0
1922,Don't Know What To Do,Kill This Love,BLACKPINK,2019-04-05,201081,0,6,0,0.628,0.0992,0.64,0.0,0.138,-4.164,0.0491,129.815,4,0.409,0,1,0,0
1923,What You Waiting For,What You Waiting For,JEON SOMI,2020-07-22,175327,54,8,1,0.765,0.0164,0.688,0.0,0.112,-5.072,0.0731,121.901,4,0.794,0,1,0,0
1924,pporappippam 보라빛 밤,pporappippam 보라빛 밤,SUNMI,2020-06-29,206616,59,1,0,0.714,0.0513,0.828,0.0652,0.0347,-4.68,0.0428,120.014,4,0.318,0,1,0,0
1925,Boys,Boys,Charli XCX,2017-07-26,162585,61,2,1,0.867,0.0646,0.545,0.000289,0.0505,-5.192,0.0625,139.943,4,0.525,0,1,0,0
1926,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,2018-05-11,221153,54,8,0,0.728,0.0164,0.69,0.0,0.104,-4.344,0.0524,94.028,4,0.415,0,1,0,0
1927,Shine,Positive,PENTAGON,2018-09-22,198795,47,3,1,0.74,0.411,0.804,0.0,0.0578,-2.187,0.0546,150.013,4,0.791,0,1,0,0
1928,Genesis,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,205720,62,7,1,0.715,0.0244,0.572,0.0,0.26,-6.853,0.0745,113.02,4,0.429,0,1,0,0
1929,Do You Love Me,Do You Love Me,Stephanie Poetri,2020-02-14,144383,50,0,1,0.691,0.691,0.572,6.34e-06,0.168,-7.745,0.0652,102.018,4,0.697,0,1,0,0
1930,裸の心,裸の心,Aimyon,2020-06-17,296653,36,8,1,0.559,0.537,0.448,1.85e-05,0.0915,-4.11,0.0275,148.011,4,0.354,0,2,1,1
1931,YOUTH,Blue Neighbourhood (Deluxe),Troye Sivan,2015-12-09,185194,73,7,1,0.628,0.0625,0.737,0.0,0.0777,-4.437,0.041,91.507,4,0.592,0,1,0,0
1932,ピースサイン,ピースサイン,Kenshi Yonezu,2017-06-21,237280,0,8,1,0.577,0.00782,0.941,0.0,0.325,-2.96,0.0822,100.026,4,0.556,0,2,0,0
1933,Supalonely,STELLA & STEVE,BENEE,2019-11-15,223480,73,7,1,0.863,0.305,0.631,3.04e-05,0.123,-4.689,0.0534,128.977,4,0.817,0,1,0,0
1934,Yummy,Yummy,Justin Bieber,2020-01-03,210426,70,9,0,0.687,0.366,0.514,0.0,0.116,-6.612,0.0897,145.921,4,0.494,0,1,0,0
1935,夏模様の猫,HELLO EP,Official HIGE DANdism,2020-08-05,132960,44,2,1,0.457,0.942,0.197,0.0,0.363,-12.007,0.0335,131.732,4,0.546,0,1,0,0
1936,Route 246,Route 246,Nogizaka46,2020-07-24,232332,0,7,1,0.73,0.341,0.838,0.0,0.433,-2.959,0.0312,124.953,4,0.847,0,1,0,0
1937,Titanium (feat. Sia),Nothing but the Beat Ultimate,David Guetta,2011-08-24,245040,64,0,0,0.604,0.0679,0.787,0.15,0.127,-3.674,0.103,126.062,4,0.301,0,1,0,0
1938,Bad Girl Good Girl,Bad But Good,miss A,2010-07-01,217560,37,10,1,0.793,0.1,0.805,9.03e-05,0.0641,-4.224,0.0438,135.987,4,0.507,0,1,0,0
1939,Smile,Smile,Katy Perry,2020-07-10,166898,62,0,1,0.783,0.0238,0.912,0.0,0.339,-3.713,0.243,98.025,4,0.749,0,1,0,0
1940,Unbelievable,Unbelievable,Why Don't We,2019-05-16,189384,0,7,1,0.532,0.105,0.66,0.000222,0.0996,-7.138,0.0825,130.013,4,0.676,0,1,0,0
1941,不可幸力,strobo,Vaundy,2020-05-27,200243,0,11,0,0.69,0.0157,0.815,2.85e-06,0.0636,-5.227,0.0426,94.032,4,0.613,0,1,0,3
1942,Dynamite,Dynamite,BTS,2020-08-21,199053,0,6,0,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,0.737,0,2,1,0
1943,Not Shy,Not Shy,ITZY,2020-08-18,177728,34,2,0,0.776,0.155,0.911,2.59e-06,0.268,-3.08,0.131,101.027,4,0.56,0,1,1,0
1944,Laughter,Laughter,Official HIGE DANdism,2020-07-10,350299,52,4,1,0.396,0.023,0.801,0.0,0.138,-4.673,0.035,159.769,4,0.366,0,1,1,0
1945,群青,群青,YOASOBI,2020-09-01,248444,66,10,1,0.719,0.321,0.87,0.0,0.187,-3.073,0.0472,134.979,4,0.732,0,1,0,0
1946,IDOL,Love Yourself 結 'Answer',BTS,2018-08-24,222732,3,9,1,0.734,0.00481,0.855,0.0,0.123,-3.211,0.118,126.035,4,0.422,0,1,2,0
1947,Run,The Most Beautiful Moment in Life: Young Forever,BTS,2016-05-02,236334,1,6,0,0.577,0.00165,0.875,0.0,0.0892,-2.944,0.0445,132.943,4,0.522,0,1,1,0
1948,Best Of Me,Love Yourself 結 'Answer',BTS,2018-08-24,227191,1,8,1,0.651,0.0298,0.756,0.0,0.396,-4.388,0.0762,121.96,4,0.473,0,1,1,0
1949,センチメートル,センチメートル,the peggies,2020-07-18,227040,0,2,1,0.563,0.0042,0.924,0.0,0.206,-2.367,0.0351,139.939,4,0.847,0,1,0,0
1950,かつて天才だった俺たちへ,かつて天才だった俺たちへ,Creepy Nuts,2020-08-26,214080,58,9,0,0.789,0.0567,0.893,0.0,0.0766,-1.74,0.0446,105.005,4,0.732,0,1,0,0
1951,Happiness,シェネル・ワールド,Che'Nelle,2015-02-11,274026,58,9,1,0.603,0.386,0.748,0.0,0.329,-1.559,0.0426,139.911,4,0.511,0,1,0,0
1952,TT,Twicecoaster:lane1,TWICE,2016-11-04,212990,0,2,1,0.708,0.0525,0.853,0.000173,0.399,-4.398,0.0844,129.946,4,0.399,0,1,1,0
1953,CHEER UP,Page Two,TWICE,2016-11-04,208862,0,6,1,0.548,0.139,0.885,0.0,0.0716,-1.48,0.125,172.946,4,0.509,0,1,0,0
1954,Knock Knock,Twicecoaster : Lane 2,TWICE,2017-03-24,195753,0,1,0,0.673,0.0242,0.968,0.0,0.0586,-2.636,0.131,129.972,4,0.476,0,1,0,0
1955,Fuck You,"It's Not Me, It's You (Special Edition)",Lily Allen,2008-12-02,219893,62,1,0,0.775,0.0271,0.904,0.000303,0.06,-4.08,0.0437,130.009,4,0.84,0,1,0,0
1956,New Look,Phoenix (Deluxe),Rita Ora,2018-11-23,153293,15,10,1,0.688,0.307,0.622,0.0,0.102,-4.398,0.0847,90.954,4,0.548,0,1,0,0
1957,Sober,Revival (Deluxe),Selena Gomez,2015-10-09,194826,57,9,1,0.573,0.171,0.741,0.0,0.104,-3.22,0.0788,92.021,4,0.526,0,1,0,0
1958,Beautiful Trauma,Beautiful Trauma,P!nk,2017-10-13,250053,65,7,1,0.412,0.0868,0.619,2.55e-06,0.4,-6.39,0.0723,95.943,4,0.234,0,1,0,0
1959,American Teen,American Teen,Khalid,2017-04-27,250746,68,0,1,0.658,0.0683,0.623,0.0,0.321,-6.934,0.0398,100.436,4,0.207,0,1,0,0
1960,Euphoria,Love Yourself 結 'Answer',BTS,2018-08-24,228615,3,2,1,0.637,0.394,0.799,0.0,0.0921,-4.519,0.0338,104.995,4,0.562,0,1,1,0
1961,Lion Heart,Lion Heart - The 5th Album,Girls' Generation,2015-08-19,224257,61,2,1,0.754,0.129,0.788,0.00274,0.0775,-3.175,0.0322,124.992,4,0.961,0,1,0,0
1962,I GOT A BOY,I GOT A BOY - The 4th Album,Girls' Generation,2013-01-01,271325,60,4,0,0.502,0.0342,0.863,0.0,0.538,-1.273,0.272,97.911,4,0.527,0,1,0,0
1963,PARTY,Lion Heart - The 5th Album,Girls' Generation,2015-08-19,193813,0,10,0,0.753,0.111,0.887,1.43e-05,0.0729,-2.975,0.0359,122.981,4,0.946,0,1,0,0
1964,Like It Is,Like It Is,Kygo,2020-03-27,183067,62,1,1,0.794,0.121,0.728,8.82e-06,0.227,-6.759,0.114,105.024,4,0.36,0,1,0,0
1965,"fuck, i'm lonely","fuck, i'm lonely",Lauv,2019-08-02,198973,0,9,1,0.806,0.482,0.558,0.0,0.0618,-6.46,0.0683,95.016,4,0.678,0,1,0,0
1966,WANT IT?,IT'z Different,ITZY,2019-02-13,200303,0,5,1,0.745,0.0428,0.951,0.00386,0.203,-2.425,0.0527,127.945,4,0.606,0,1,0,0
1967,Dolphin,NONSTOP,OH MY GIRL,2020-04-27,176773,0,4,1,0.859,0.166,0.669,0.0,0.265,-4.539,0.0835,113.986,4,0.555,0,1,0,0
1968,Now or Never,APRIL Summer Special Album ‘Hello Summer’,APRIL,2020-07-29,211960,38,9,1,0.648,0.0346,0.959,0.0,0.0547,-1.963,0.1,119.031,4,0.661,0,1,0,0
1969,Happen To Me,Happen To Me,BENEE,2020-11-06,231700,0,0,1,0.659,0.17,0.645,0.00355,0.093,-7.654,0.0307,149.047,4,0.359,0,1,0,0
1970,Glitter,FIRE ON MARZZ,BENEE,2019-06-28,180146,67,7,1,0.801,0.0863,0.589,0.0,0.162,-5.157,0.0485,116.934,4,0.58,0,1,0,0
1971,Selfish,Selfish,Madison Beer,2020-02-14,223270,65,9,1,0.375,0.627,0.461,0.0,0.386,-6.202,0.0279,75.217,4,0.233,0,1,0,0
1972,Some,Red Diary Page.1,BOL4,2017-09-27,181373,1,1,0,0.659,0.417,0.799,0.0,0.0562,-2.849,0.0629,103.99,4,0.782,0,1,1,1
1973,Cherry,Fine Line,Harry Styles,2019-12-13,259186,76,7,1,0.53,0.615,0.512,0.00453,0.129,-9.261,0.0259,95.946,4,0.411,0,1,0,0
1974,To Be So Lonely,Fine Line,Harry Styles,2019-12-13,192080,73,0,1,0.758,0.618,0.436,1.61e-05,0.335,-7.269,0.0418,104.959,4,0.605,0,1,0,0
1975,"Sunflower, Vol. 6",Fine Line,Harry Styles,2019-12-13,221826,75,7,0,0.566,0.000564,0.846,0.000795,0.121,-6.904,0.035,160.02,4,0.86,0,1,0,0
1976,Treat People With Kindness,Fine Line,Harry Styles,2019-12-13,197346,73,5,1,0.653,0.128,0.869,2.2e-05,0.046,-3.725,0.0382,122.017,4,0.697,0,1,0,0
1977,Two Ghosts,Harry Styles,Harry Styles,2017-05-12,229813,74,6,0,0.386,0.234,0.407,1.86e-06,0.0999,-7.095,0.0268,69.387,4,0.456,0,1,0,0
1978,Kiwi,Harry Styles,Harry Styles,2017-05-12,176386,78,2,1,0.375,0.00064,0.93,0.0,0.318,-2.631,0.0561,147.124,4,0.491,0,1,0,0
1979,Who Do You Love,World War Joy,The Chainsmokers,2019-12-06,226733,72,3,1,0.51,0.0101,0.846,0.0,0.208,-4.595,0.0461,139.927,4,0.475,0,1,0,0
1980,Love Never Felt So Good,XSCAPE,Michael Jackson,2014-05-09,235400,66,5,1,0.634,0.083,0.87,0.0,0.18,-5.277,0.0362,116.967,4,0.514,0,1,1,0
1981,Come To Mama,Joanne,Lady Gaga,2016-10-21,254773,14,0,1,0.395,0.0161,0.867,0.0,0.141,-5.805,0.105,179.911,3,0.557,0,1,0,0
1982,Grigio Girls,Joanne,Lady Gaga,2016-10-21,180466,14,1,1,0.738,0.355,0.506,0.0,0.691,-9.311,0.0588,127.849,4,0.54,0,1,0,0
1983,To Be Young (feat. Doja Cat),To Be Young (feat. Doja Cat),Anne-Marie,2020-07-13,194758,60,8,1,0.525,0.241,0.649,0.0,0.129,-4.802,0.0655,155.995,4,0.286,0,1,0,0
1984,Fly Away,Fly Away,Tones And I,2020-11-13,178156,69,4,1,0.806,0.217,0.513,0.0,0.217,-6.208,0.0685,124.988,4,0.503,0,1,0,0
1985,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,2020-11-06,192745,71,7,0,0.721,0.151,0.745,1.24e-06,0.372,-3.508,0.0366,90.988,4,0.699,0,1,0,0
1986,The Simple Things,Love Adolescent,Michael Carreon,2014-01-01,263633,60,6,1,0.777,0.777,0.491,2e-06,0.101,-6.523,0.0297,95.106,4,0.681,0,1,0,0
1987,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,242946,81,11,1,0.703,0.559,0.444,0.0,0.0973,-9.331,0.0417,150.96,4,0.712,0,1,0,0
1988,Fallin' All In You,Shawn Mendes,Shawn Mendes,2018-05-25,235746,72,8,1,0.853,0.405,0.476,0.0,0.111,-6.696,0.0361,92.038,4,0.796,0,1,0,0
1989,Always You,Walls,Louis Tomlinson,2020-01-31,187466,69,4,1,0.632,0.0384,0.724,0.0,0.0554,-4.821,0.0308,100.073,4,0.553,0,1,0,0
1990,The Man - Live From Paris,The Man (Live From Paris),Taylor Swift,2020-02-18,219385,56,0,1,0.343,0.672,0.864,0.0,0.962,-5.871,0.0875,90.905,3,0.714,0,1,0,0
1991,if we never met,if we never met,John K,2019-04-26,144426,67,8,1,0.958,0.171,0.376,0.0,0.127,-7.063,0.0523,107.964,4,0.331,0,1,0,0
1992,How to Love (feat. Sofia Reyes),"Blood, Sweat & 3 Years",Cash Cash,2016-06-24,219240,56,0,1,0.673,0.148,0.894,3.4e-06,0.141,-2.73,0.0594,118.894,4,0.63,0,1,0,0
1993,No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),Cheat Codes,2017-03-31,223503,68,10,1,0.741,0.0575,0.667,0.0,0.106,-5.445,0.134,112.956,4,0.595,0,1,0,0
1994,Golden (feat. Sia),Golden (feat. Sia),Travie McCoy,2015-06-15,215142,49,9,1,0.602,0.0142,0.739,0.0,0.371,-5.655,0.0601,82.008,4,0.422,0,1,0,0
1995,Dive,÷ (Deluxe),Ed Sheeran,2017-03-03,238440,75,4,1,0.761,0.355,0.386,0.0,0.0953,-6.158,0.0399,134.943,3,0.526,0,1,0,0
1996,Shower,Shower,Becky G,2014-04-23,206166,78,2,1,0.699,0.0317,0.529,3.59e-05,0.285,-7.548,0.0487,119.987,4,0.121,0,1,0,0
1997,Love Someone,3 (The Purple Album),Lukas Graham,2018-10-26,205440,71,9,0,0.538,0.172,0.409,0.0,0.11,-6.581,0.0505,171.838,4,0.265,0,1,0,0
1998,Where I'm From (feat. Wiz Khalifa),Where I'm From (feat. Wiz Khalifa),Lukas Graham,2020-11-05,197153,40,11,0,0.724,0.105,0.8,0.0,0.442,-4.14,0.18,139.994,4,0.527,0,1,0,0
1999,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,73,11,1,0.799,0.162,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4,0.549,0,1,0,0
2000,君の好きなとこ,FAKIN' POP,Ken Hirai,2008-03-12,327693,0,5,1,0.605,0.32,0.776,0.0,0.269,-5.337,0.0274,108.116,4,0.39,0,1,0,0
2001,虹,虹,Masaki Suda,2020-11-10,258733,62,5,1,0.548,0.071,0.6,0.0,0.192,-5.049,0.0297,143.961,4,0.296,0,1,0,0
2002,Only Love,Smile,Katy Perry,2020-08-28,198724,46,0,1,0.71,0.297,0.46,0.0,0.106,-7.56,0.0492,98.033,4,0.228,0,1,0,0
2003,Teach Me How To Love,Wonder (Deluxe),Shawn Mendes,2020-12-07,202356,50,9,0,0.585,0.0519,0.884,1.49e-06,0.0842,-5.12,0.0867,99.014,4,0.738,0,1,0,0
2004,Black Magic,Now That's What I Call Music! 91,Various Artists,2015-07-24,212720,0,4,1,0.775,0.033,0.885,0.0,0.312,-5.023,0.061,111.997,4,0.82,0,1,0,0
2005,Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),Ed Sheeran,2019-06-28,197866,76,5,0,0.64,0.124,0.648,0.0,0.0802,-8.113,0.187,92.977,4,0.548,0,1,0,0
2006,She Looks So Perfect,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,202496,73,9,1,0.494,0.000569,0.951,0.0,0.327,-4.237,0.132,160.025,4,0.441,0,1,0,0
2007,"How Far I'll Go - From ""Vaiana""","How Far I'll Go (From ""Vaiana"")",Alessia Cara,2016-10-28,175517,60,9,1,0.309,0.155,0.544,0.000265,0.0727,-9.621,0.352,180.979,4,0.16,0,1,0,0
2008,I Really Like You,Emotion,Carly Rae Jepsen,2015-08-21,204772,0,5,1,0.624,0.00575,0.819,0.000105,0.256,-4.697,0.0416,122.064,4,0.545,0,2,0,0
2009,Fight Song,Wildfire,Rachel Platten,2016-01-01,204013,78,7,1,0.564,0.0549,0.714,0.0,0.155,-4.987,0.129,175.924,4,0.33,0,1,0,0
2010,Call Me Maybe,Kiss,Carly Rae Jepsen,2012-01-01,193400,81,7,1,0.783,0.0114,0.58,2.28e-06,0.108,-6.548,0.0408,120.021,4,0.66,0,2,0,0
2011,Teenage Dream,Teenage Dream,Katy Perry,2010-08-24,227741,73,10,1,0.719,0.0162,0.798,2.34e-06,0.134,-4.582,0.0361,120.011,4,0.591,0,1,0,0
2012,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,2020-10-01,203064,78,6,0,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,0.915,0,1,0,0
2013,Imagine - Remastered 2010,Imagine,John Lennon,1971-09-09,187866,77,0,1,0.547,0.907,0.257,0.183,0.0935,-12.358,0.0252,75.752,4,0.169,0,1,0,0
2014,ええねん,ええねん,Ulfuls,2003-12-10,207840,51,7,1,0.47,0.00164,0.974,0.0,0.173,-2.402,0.0965,173.782,4,0.506,0,1,0,0
2015,Somebody To You,Meet The Vamps,The Vamps,2014-01-01,185093,52,3,1,0.523,0.0705,0.817,0.0,0.33,-5.949,0.0369,171.98,4,0.858,0,1,0,0
2016,Better,Cherry Blossom,The Vamps,2020-10-16,145680,51,0,1,0.762,0.214,0.876,4.37e-06,0.102,-4.372,0.145,102.013,4,0.82,0,1,0,0
2017,Can We Dance,Meet The Vamps,The Vamps,2014-01-01,192710,67,1,0,0.64,0.00312,0.82,0.0,0.189,-4.729,0.0464,130.108,4,0.583,0,1,0,0
