,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
778,ラフ・メイカー,present from you,BUMP OF CHICKEN,2008-06-18,228800,46,6,1,0.412,0.0229,0.94,1.23e-05,0.341,-3.976,0.18,169.997,4,0.45,sunny
779,シルエット,TIME,KANA-BOON,2015-01-21,240133,73,2,1,0.436,1.03e-05,0.934,0.14,0.321,-2.685,0.0507,91.481,4,0.384,sunny
780,Sign,MICROCOSM,FLOW,2010-06-16,236426,67,11,0,0.363,0.00183,0.914,0.0,0.335,-2.899,0.0983,177.968,4,0.678,sunny
781,誰も知らない,THE DIGITALIAN,ARASHI,2014-10-22,242145,31,7,0,0.539,0.324,0.926,0.0,0.117,-3.136,0.0716,141.966,4,0.583,sunny
782,CQCQ,神様、僕は気づいてしまった,"Kami-sama, I have noticed",2017-07-26,219753,45,11,0,0.521,0.00682,0.917,0.0,0.315,-2.615,0.0924,143.911,4,0.711,sunny
783,Hikari,Hikari,androp,2018-08-02,238333,53,6,1,0.491,0.378,0.451,0.0,0.117,-5.199,0.0303,85.287,4,0.371,sunny
784,名前のない怪物,名前のない怪物,EGOIST,2012-11-27,317266,57,10,1,0.344,0.000229,0.9,0.000965,0.316,-5.997,0.158,180.059,4,0.251,sunny
785,くちづけDiamond,Night Rainbow,WEAVER,2016-02-17,236720,38,7,1,0.557,0.0765,0.717,0.0,0.329,-5.493,0.0397,164.029,4,0.795,sunny
786,DAN DAN 心魅かれてく,TODAY IS ANOTHER DAY,ZARD,1996-07-08,269803,53,4,1,0.566,0.404,0.95,0.000502,0.146,-3.545,0.0447,133.006,4,0.584,sunny
787,Surges,Surges,Orangestar,2021-09-02,120875,64,5,1,0.587,0.0775,0.924,0.0,0.256,-4.622,0.0534,136.95,4,0.882,sunny
788,祝福,祝福,YOASOBI,2022-10-01,196235,75,4,0,0.553,0.0186,0.958,3.08e-05,0.297,-3.159,0.073,170.045,4,0.541,sunny
